Track Name,Artist,Value,TopPos,TopMonth,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
OTW,Khalid,4754,23,5,2018,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4
Hey Brother,Avicii,409,10,4,2018,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,4
2002,Anne-Marie,11046,25,6,2018,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4
The Nights,Avicii,362,24,4,2018,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,176658,4
Broken Arrows,Avicii,88,40,4,2018,0.634,0.674,7,-7.145,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760,4
The Days,Avicii,58,49,4,2018,0.59,0.724,0,-3.278,1,0.0439,0.04,4.07e-05,0.142,0.526,127.059,278480,4
You Make Me,Avicii,58,50,4,2018,0.586,0.727,6,-4.799,1,0.039,0.00247,0.0107,0.152,0.496,124.99,233347,4
You Be Love (feat. Billy Raffoul),Avicii,50,51,4,2018,0.826,0.466,4,-7.521,0,0.0425,0.0351,0.0092,0.0833,0.548,124.95,207546,4
For A Better Day,Avicii,61,55,4,2018,0.631,0.836,2,-3.386,0,0.0343,0.0482,0.139,0.135,0.321,134.987,206067,4
I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,Avicii,32,69,4,2018,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316,4
Addicted To You,Avicii,27,74,4,2018,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,148387,4
Silhouettes - Original Radio Edit,Avicii,23,78,4,2018,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,211880,4
Seek Bromance - Avicii Vocal Edit,Tim Berg,19,82,4,2018,0.515,0.837,11,-2.552,1,0.0401,0.0868,0,0.0403,0.52,126.026,203960,4
Paranoid,Post Malone,3356,11,5,2018,0.61,0.554,0,-5.501,1,0.137,0.0379,3.84e-05,0.166,0.244,159.85,221787,4
Better Now,Post Malone,20475,1,4,2018,0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,231267,4
Spoil My Night (feat. Swae Lee),Post Malone,2679,10,5,2018,0.669,0.675,1,-2.869,1,0.0337,0.337,1.5e-05,0.109,0.262,160.911,194560,4
Rich & Sad,Post Malone,2222,10,4,2018,0.601,0.59,2,-5.001,1,0.0569,0.186,0,0.0942,0.274,151.952,206453,4
rockstar (feat. 21 Savage),Post Malone,15009,10,5,2018,0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4
Zack And Codeine,Post Malone,1433,10,4,2018,0.742,0.84,5,-5.198,0,0.0471,0.143,0,0.133,0.287,138.032,204360,4
Over Now,Post Malone,1679,11,4,2018,0.559,0.761,4,-4.041,0,0.0877,0.131,1.6e-06,0.143,0.24,163.898,246987,4
Ball For Me (feat. Nicki Minaj),Post Malone,3613,12,4,2018,0.792,0.56,9,-4.125,1,0.225,0.493,0,0.0849,0.505,134.044,206267,4
Takin' Shots,Post Malone,1197,13,4,2018,0.767,0.625,5,-6.193,1,0.0836,0.597,0,0.409,0.577,120.092,216747,4
Stay,Post Malone,2527,100,6,2018,0.479,0.468,5,-5.396,1,0.0274,0.414,0,0.148,0.35,85.913,204427,4
Same Bitches (feat. G-Eazy & YG),Post Malone,1341,16,4,2018,0.727,0.774,10,-5.246,0,0.0588,0.379,2.47e-06,0.114,0.211,99.932,212467,4
Otherside,Post Malone,971,19,4,2018,0.645,0.657,9,-5.688,0,0.0334,0.354,5.17e-06,0.213,0.136,104.931,228227,4
92 Explorer,Post Malone,1325,21,4,2018,0.802,0.743,7,-4.82,0,0.0474,0.269,1.36e-06,0.121,0.877,146.03,211427,4
Blame It On Me,Post Malone,802,22,4,2018,0.651,0.587,11,-7.307,0,0.0421,0.135,1.07e-05,0.149,0.317,121.838,261800,4
Sugar Wraith,Post Malone,671,27,4,2018,0.6,0.767,5,-4.232,0,0.0868,0.26,0,0.0979,0.291,164.079,228147,4
Jonestown (Interlude),Post Malone,371,30,4,2018,0.341,0.495,0,-10.251,0,0.0446,0.751,0.462,0.261,0.252,78.395,112013,4
Famous,Mason Ramsey,125,68,5,2018,0.534,0.815,5,-2.815,1,0.0278,0.708,0,0.111,0.564,159.848,192520,4
Ye vs. the People (starring TI as the People),Kanye West,6,95,4,2018,0.464,0.822,1,-1.881,1,0.294,0.0568,0,0.103,0.722,79.973,202641,4
Lift Yourself,Kanye West,119,68,5,2018,0.877,0.435,0,-8.131,1,0.136,0.0108,1.88e-06,0.115,0.589,98.008,147905,4
lovely (with Khalid),Billie Eilish,8497,19,6,2018,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,1201,100,5,2018,0.706,0.559,4,-5.216,0,0.0416,0.0372,0,0.379,0.252,78.534,217405,4
Youth (feat. Khalid),Shawn Mendes,1412,17,5,2018,0.625,0.589,6,-6.627,0,0.0858,0.518,0,0.197,0.33,100.003,189973,4
Peace & Love,Charlie Charles,95,46,5,2018,0.68,0.785,8,-5.313,1,0.0615,0.14,0,0.309,0.319,152.962,182745,4
Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,1471,100,6,2018,0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,332301,4
Genius,Sia,296,56,5,2018,0.622,0.621,11,-4.924,0,0.129,0.0864,9.8e-05,0.121,0.567,158.946,213040,4
CLOSE (feat. Travis Scott) - From SR3MM,Rae Sremmurd,37,68,5,2018,0.691,0.736,0,-4.993,1,0.0321,0.104,0,0.111,0.0395,140.034,193510,4
Hunger,Florence + The Machine,25,76,5,2018,0.729,0.675,2,-5.62,0,0.0415,0.53,0,0.0985,0.332,116.016,214667,4
You Can Cry,Marshmello,11,90,5,2018,0.491,0.617,4,-4.545,0,0.147,0.0974,0,0.27,0.17,126.816,194533,5
Bloom,Troye Sivan,5,96,5,2018,0.708,0.701,0,-5.196,1,0.0328,0.031,0,0.392,0.504,120.932,222097,4
Dura - Remix,Daddy Yankee,3482,100,5,2018,0.772,0.803,1,-3.035,1,0.0468,0.188,0,0.434,0.853,94.981,242160,4
This Is America,Childish Gambino,5213,1,5,2018,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,225773,4
Sin Pijama,Becky G,10329,100,5,2018,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4
Four Out Of Five,Arctic Monkeys,230,17,5,2018,0.601,0.863,0,-4.31,1,0.0685,0.0626,0,0.0717,0.676,130.189,312347,4
Star Treatment,Arctic Monkeys,144,19,5,2018,0.581,0.767,7,-5.026,0,0.0527,0.243,0.00131,0.141,0.673,120.07,354640,4
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,4511,17,5,2018,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,4
One Point Perspective,Arctic Monkeys,105,24,5,2018,0.714,0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.842,77.104,208640,4
Tranquility Base Hotel & Casino,Arctic Monkeys,95,29,5,2018,0.584,0.835,9,-4.326,0,0.0297,0.0411,0.0147,0.199,0.781,142.2,212093,4
American Sports,Arctic Monkeys,69,36,5,2018,0.372,0.865,7,-4.288,0,0.0513,0.00169,0.00293,0.127,0.594,176.689,158040,3
Golden Trunks,Arctic Monkeys,56,45,5,2018,0.492,0.564,2,-5.811,1,0.0278,0.129,1.73e-05,0.131,0.0896,92.544,173627,4
"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,1039,47,5,2018,0.728,0.69,8,-4.344,0,0.0524,0.0164,0,0.104,0.415,94.028,221153,4
The World's First Ever Monster Truck Front Flip,Arctic Monkeys,46,55,5,2018,0.602,0.601,10,-5.742,1,0.0303,0.346,0.349,0.0735,0.553,145.075,180013,4
She Looks Like Fun,Arctic Monkeys,39,62,5,2018,0.514,0.773,0,-3.754,1,0.0388,0.00944,0.00326,0.387,0.445,103.943,182560,4
Science Fiction,Arctic Monkeys,38,63,5,2018,0.542,0.766,7,-5.411,1,0.0282,0.0295,0.0802,0.396,0.643,88.062,185907,4
Batphone,Arctic Monkeys,31,70,5,2018,0.675,0.681,5,-5.728,0,0.0356,0.312,0,0.304,0.675,106.521,271613,4
The Ultracheese,Arctic Monkeys,28,73,5,2018,0.476,0.555,9,-6.551,1,0.0404,0.624,3.98e-05,0.126,0.426,131.497,217720,3
Audio,Sia,615,100,7,2018,0.365,0.692,3,-4.586,0,0.0671,0.192,1.51e-06,0.0862,0.372,89.998,203400,4
New Light,John Mayer,1090,100,6,2018,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015,4
Shoota (feat. Lil Uzi Vert),Playboi Carti,161,72,5,2018,0.674,0.649,1,-8.433,0,0.199,0.191,0,0.122,0.48,153.069,153800,4
Madura (feat. Bad Bunny),Cosculluela,1780,100,5,2018,0.878,0.555,1,-7.639,0,0.202,0.138,1.34e-06,0.151,0.751,88.029,190909,4
Toy,Netta,73,52,5,2018,0.786,0.712,3,-5.349,0,0.0677,0.0696,0,0.236,0.795,130.144,180231,4
Yes Indeed,Lil Baby,7991,12,5,2018,0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,142273,4
Done for Me (feat. Kehlani),Charlie Puth,268,72,5,2018,0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4
Lucid Dreams,Juice WRLD,19514,10,6,2018,0.437,0.481,11,-9.681,0,0.237,0.377,0,0.33,0.216,83.606,239947,4
FAKE LOVE,BTS,1615,14,5,2018,0.557,0.719,2,-4.515,0,0.0372,0.00267,0,0.306,0.344,77.501,242334,4
Back To You,Selena Gomez,5316,10,6,2018,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,210240,4
Solo (feat. Demi Lovato),Clean Bandit,13539,10,6,2018,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,4
Sangria Wine,Pharrell Williams,357,43,5,2018,0.831,0.713,1,-3.646,0,0.094,0.181,0,0.0572,0.69,132.109,202853,4
The Truth Untold,BTS,211,50,5,2018,0.57,0.422,1,-7.561,0,0.0422,0.372,0,0.127,0.169,113.007,242293,4
Airplane pt.2,BTS,105,60,5,2018,0.769,0.817,0,-4.092,0,0.0339,0.0268,9.95e-05,0.084,0.866,139.979,218615,4
Where Were You In The Morning?,Shawn Mendes,246,41,5,2018,0.708,0.517,7,-7.466,1,0.0618,0.556,0,0.0992,0.457,87.992,200613,4
134340,BTS,50,66,5,2018,0.664,0.688,11,-6.466,0,0.0543,0.153,9.14e-05,0.173,0.65,106.022,230063,4
Paradise,BTS,57,71,5,2018,0.519,0.828,5,-5.523,1,0.365,0.214,0,0.0571,0.929,139.413,211224,4
Love Maze,BTS,40,100,5,2018,0.636,0.876,9,-4.652,1,0.0617,0.0487,0,0.0728,0.759,149.932,221529,4
Magic Shop,BTS,38,76,5,2018,0.541,0.661,1,-5.838,1,0.0889,0.103,0,0.0779,0.285,149.926,275696,4
Anpanman,BTS,52,77,5,2018,0.813,0.875,1,-2.92,0,0.0918,0.0237,0,0.288,0.756,99.004,232966,4
Jackie Chan,Tiësto,10625,100,11,2018,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215760,4
So What,BTS,9,92,5,2018,0.656,0.883,9,-4.294,0,0.0737,0.0238,0,0.0481,0.46,129.947,281521,4
Corazón (feat. Nego do Borel),Maluma,29,85,5,2018,0.722,0.738,9,-6.073,0,0.247,0.328,1.47e-05,0.198,0.748,198.075,184720,4
Bella - Remix,Wolfine,452,100,6,2018,0.917,0.476,3,-6.621,1,0.0655,0.304,0,0.103,0.87,93.987,218360,4
Por Perro,Sebastian Yatra,1163,72,7,2018,0.684,0.762,0,-5.18,1,0.0501,0.429,0,0.0852,0.892,172.009,245440,4
Intro: Singularity,BTS,4,97,5,2018,0.775,0.271,1,-9.131,0,0.092,0.554,0.00285,0.112,0.204,104.001,196998,3
Happier,Ed Sheeran,207,85,5,2018,0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,207520,4
All Girls Are The Same,Juice WRLD,3171,100,5,2018,0.673,0.449,0,-9.727,1,0.298,0.169,0.00115,0.0731,0.216,161.925,169295,4
I'll Be There,Jess Glynne,772,100,5,2018,0.623,0.851,7,-3.111,1,0.0409,0.0228,0,0.12,0.4,100.063,193924,4
"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,303,70,5,2018,0.618,0.845,2,0.175,1,0.132,0.114,0,0.415,0.486,171.921,181720,4
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,7461,100,10,2018,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040,4
Nervous,Shawn Mendes,949,16,5,2018,0.841,0.622,0,-6.763,1,0.0756,0.041,0,0.126,0.738,121.988,164147,4
Youth feat. Khalid,Shawn Mendes,1594,19,5,2018,0.518,0.596,6,-6.653,0,0.124,0.569,0,0.133,0.326,100.28,190867,4
A$AP Forever REMIX,A$AP Rocky,111,37,5,2018,0.322,0.754,10,-6.416,0,0.275,0.299,0,0.136,0.392,62.839,315773,4
Distorted Records,A$AP Rocky,62,39,5,2018,0.655,0.869,1,-4.344,0,0.212,0.137,2.36e-05,0.312,0.0815,135.763,140133,4
Fukk Sleep,A$AP Rocky,73,44,5,2018,0.793,0.412,2,-9.305,1,0.364,0.443,7.43e-05,0.219,0.307,135.937,192973,4
Tony Tone,A$AP Rocky,50,51,5,2018,0.534,0.783,1,-4.013,1,0.261,0.139,0,0.0831,0.334,69.716,208373,4
Like To Be You feat. Julia Michaels,Shawn Mendes,81,55,5,2018,0.736,0.45,2,-9.406,1,0.228,0.809,0,0.108,0.663,153.888,159400,4
CALLDROPS,A$AP Rocky,42,59,5,2018,0.513,0.404,5,-11.101,1,0.126,0.896,0.0493,0.136,0.46,127.992,162373,4
Buck Shots,A$AP Rocky,41,60,5,2018,0.433,0.85,10,-5.79,0,0.416,0.325,0,0.356,0.58,159.956,167813,4
Fallin' All In You,Shawn Mendes,73,62,5,2018,0.853,0.477,8,-6.697,1,0.0362,0.401,0,0.111,0.8,92.03,235747,4
If You Know You Know,Pusha T,49,65,5,2018,0.46,0.697,6,-5.954,0,0.325,0.0186,0,0.362,0.701,153.426,202120,4
Gunz N Butter,A$AP Rocky,32,69,5,2018,0.852,0.632,11,-8.08,0,0.431,0.606,0,0.142,0.716,140.489,213573,4
Particular Taste,Shawn Mendes,29,72,5,2018,0.967,0.352,9,-7.122,1,0.122,0.0378,0.000121,0.0676,0.612,111.982,175573,4
Why,Shawn Mendes,26,75,5,2018,0.693,0.416,0,-9.231,0,0.0494,0.649,1.62e-06,0.0631,0.235,127.027,238173,4
Because I Had You,Shawn Mendes,25,76,5,2018,0.879,0.338,7,-9.753,1,0.106,0.32,0,0.312,0.69,102.1,142480,4
OG Beeper,A$AP Rocky,21,80,5,2018,0.91,0.477,2,-5.259,1,0.418,0.121,0,0.305,0.313,145.994,155893,4
Mutual,Shawn Mendes,14,87,5,2018,0.917,0.474,11,-6.694,0,0.156,0.259,0,0.133,0.801,115.053,148360,4
Queen,Shawn Mendes,13,88,5,2018,0.877,0.688,1,-7.254,1,0.11,0.193,0,0.0872,0.921,131.022,204693,4
Brotha Man,A$AP Rocky,12,89,5,2018,0.573,0.398,5,-9.372,0,0.114,0.52,0,0.113,0.436,124.073,216080,5
Purity,A$AP Rocky,11,90,5,2018,0.594,0.37,11,-11.674,0,0.404,0.832,0,0.108,0.309,135.391,262360,4
What Would Meek Do?,Pusha T,10,91,5,2018,0.678,0.636,1,-3.155,1,0.0782,0.0064,8.38e-06,0.177,0.0636,83.071,153267,4
Perfectly Wrong,Shawn Mendes,9,92,5,2018,0.465,0.311,2,-11.748,0,0.0352,0.875,0,0.0986,0.311,93.373,212773,4
Entertainer,ZAYN,6,95,5,2018,0.706,0.569,5,-7.979,1,0.0368,0.501,2.59e-05,0.095,0.54,154.007,203511,4
Taste (feat. Offset),Tyga,15733,10,7,2018,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4
La Cintura,Alvaro Soler,3052,39,7,2018,0.702,0.844,6,-4.054,0,0.0769,0.0294,0,0.38,0.786,100.043,205209,4
I'm Upset,Drake,5002,10,7,2018,0.899,0.592,11,-7.901,0,0.333,0.263,0,0.0831,0.504,149.953,214139,4
TATI,6ix9ine,390,100,6,2018,0.779,0.767,11,-5.462,0,0.258,0.00214,0,0.102,0.523,91.981,154565,4
One Night Stand,Capital Bra,5,96,5,2018,0.645,0.636,5,-6.128,0,0.437,0.397,1.49e-06,0.0818,0.897,101.933,162335,4
Girls Like You (feat. Cardi B),Maroon 5,18725,10,7,2018,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4
Give Yourself A Try,The 1975,52,49,6,2018,0.331,0.784,11,-5.002,1,0.0561,3.12e-05,0,0.427,0.902,182.964,197672,4
Humility (feat. George Benson),Gorillaz,22,87,6,2018,0.632,0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,197933,4
All Mine,Kanye West,3156,1,6,2018,0.925,0.308,11,-6.562,0,0.338,0.125,0,0.0933,0.265,122.099,145507,4
Yikes,Kanye West,1253,11,6,2018,0.676,0.777,1,-3.241,0,0.357,0.145,0,0.228,0.226,173.931,188773,4
Ghost Town,Kanye West,1094,10,6,2018,0.572,0.543,7,-4.251,0,0.0287,0.0954,0,0.329,0.329,83.364,271387,4
Wouldn't Leave,Kanye West,604,15,6,2018,0.555,0.433,3,-8.559,1,0.546,0.494,0,0.313,0.352,164.236,205547,4
I Thought About Killing You,Kanye West,490,100,6,2018,0.742,0.407,2,-6.938,1,0.426,0.822,0,0.0541,0.39,116.064,274187,4
Violent Crimes,Kanye West,605,14,6,2018,0.665,0.417,1,-6.731,0,0.524,0.374,0,0.186,0.04,110.111,215320,4
No Mistakes,Kanye West,468,15,6,2018,0.64,0.643,10,-2.442,0,0.0625,0.039,0,0.109,0.335,80.025,123040,4
Start Again (feat. Logic),OneRepublic,1033,39,6,2018,0.564,0.722,1,-5.59,0,0.124,0.162,0,0.0931,0.276,99.083,165627,4
Clandestino,Shakira,4148,34,8,2018,0.766,0.822,1,-4.126,0,0.16,0.39,3.37e-05,0.349,0.881,165.842,231921,4
Freeee (Ghost Town Pt. 2),KIDS SEE GHOSTS,302,35,6,2018,0.334,0.81,9,-4.855,0,0.0632,0.00457,0,0.158,0.306,151.643,206605,4
4th Dimension,KIDS SEE GHOSTS,403,34,6,2018,0.58,0.469,0,-5.946,0,0.104,0.126,7.32e-05,0.099,0.369,110.573,165053,4
Cudi Montage,KIDS SEE GHOSTS,209,54,6,2018,0.765,0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945,153351,4
Kids See Ghosts,KIDS SEE GHOSTS,218,49,6,2018,0.709,0.751,6,-3.801,1,0.16,0.472,4.71e-06,0.182,0.37,104.999,140527,4
Feel The Love,KIDS SEE GHOSTS,388,26,6,2018,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
Reborn,KIDS SEE GHOSTS,863,100,6,2018,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
Fire,KIDS SEE GHOSTS,257,42,6,2018,0.709,0.751,6,-3.801,1,0.16,0.472,4.71e-06,0.182,0.37,104.999,140527,4
Mi Cama,Karol G,1667,100,6,2018,0.826,0.815,9,-4.773,1,0.0875,0.222,6.96e-05,0.0964,0.68,163.073,151400,4
Unica,Ozuna,1556,55,8,2018,0.649,0.895,0,-1.358,1,0.0394,0.174,1.95e-06,0.095,0.664,174.074,219683,4
Rise,Jonas Blue,10828,11,7,2018,0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,194408,4
Body,Loud Luxury,2624,20,8,2018,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4
Dance To This (feat. Ariana Grande),Troye Sivan,175,46,6,2018,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847,4
Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam,356,71,6,2018,0.582,0.944,2,-0.928,0,0.185,0.00573,1.27e-06,0.547,0.8,143.97,207977,4
Bed (feat. Ariana Grande),Nicki Minaj,3718,21,6,2018,0.589,0.714,7,-6.308,1,0.258,0.0551,0.00013,0.131,0.42,118.611,189360,5
Ocean (feat. Khalid),Martin Garrix,6421,100,10,2018,0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,216420,4
Born To Be Yours,Kygo,5895,22,6,2018,0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,193321,4
Bigger Than You (feat. Drake & Quavo),2 Chainz,198,51,6,2018,0.888,0.515,1,-6.246,1,0.271,0.247,0,0.446,0.264,141.009,225893,4
DDU-DU DDU-DU,BLACKPINK,455,37,6,2018,0.671,0.859,4,-3.922,0,0.0833,0.0323,0,0.267,0.389,139.931,209355,4
Valentine,5 Seconds of Summer,17,84,6,2018,0.746,0.767,1,-2.907,0,0.0374,0.0601,1.07e-05,0.0859,0.773,94.007,196628,4
Growing Pains,Alessia Cara,10,91,6,2018,0.353,0.755,1,-6.276,0,0.733,0.0822,0,0.39,0.437,191.153,193680,4
Rich Sex (feat. Lil Wayne),Nicki Minaj,3,98,6,2018,0.876,0.637,9,-5.157,1,0.259,0.0515,0,0.0677,0.553,146.958,192453,4
Not For Radio,Nas,49,66,6,2018,0.494,0.802,4,-5.08,0,0.412,0.0671,0,0.176,0.453,96.703,202515,5
Cops Shot The Kid,Nas,65,68,6,2018,0.442,0.71,7,-5.142,1,0.684,0.0264,0,0.618,0.508,205.116,167908,4
Ambiente,J Balvin,1,100,6,2018,0.789,0.731,2,-6.245,0,0.101,0.139,1.92e-06,0.635,0.79,81.009,248827,4
Fuck Love (feat. Trippie Redd),XXXTENTACION,5425,10,6,2018,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4
Everybody Dies In Their Nightmares,XXXTENTACION,2061,100,8,2018,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467,4
Look At Me!,XXXTENTACION,1460,100,8,2018,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,126346,4
Revenge,XXXTENTACION,282,24,6,2018,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4
Carry On,XXXTENTACION,195,29,6,2018,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,129720,4
Roll In Peace (feat. XXXTENTACION),Kodak Black,196,33,6,2018,0.747,0.524,10,-6.807,0,0.245,0.0306,0,0.2,0.363,140.053,213132,4
Depression & Obsession,XXXTENTACION,137,34,6,2018,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,144733,4
Save Me,XXXTENTACION,48,53,6,2018,0.731,0.204,9,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141,163202,4
I Don't Wanna Do This Anymore,XXXTENTACION,56,56,6,2018,0.433,0.778,4,-7.681,1,0.041,0.843,0,0.139,0.764,114.208,87561,4
Orlando,XXXTENTACION,28,73,6,2018,0.57,0.0279,1,-22.282,1,0.0588,0.859,0.0892,0.254,0.28,84.902,163840,4
Introduction (instructions),XXXTENTACION,17,84,6,2018,0.678,0.481,10,-20.18,0,0.92,0.868,0,0.431,0.0684,88.828,117483,4
Dead Inside (Interlude),XXXTENTACION,11,90,6,2018,0.461,0.0279,0,-21.992,1,0.0412,0.973,0.00226,0.169,0.354,88.388,86827,4
APESHIT,The Carters,1961,100,8,2018,0.705,0.784,2,-6.477,1,0.271,0.0133,0,0.168,0.377,160.035,264853,4
the light is coming (feat. Nicki Minaj),Ariana Grande,317,100,6,2018,0.879,0.544,6,-5.667,0,0.151,0.0149,1.14e-05,0.0291,0.67,99.005,228400,4
Sober,Demi Lovato,146,53,7,2018,0.397,0.303,1,-10.413,1,0.11,0.798,4.16e-06,0.0824,0.17,170.22,197893,3
High Hopes,Panic! At The Disco,8577,100,7,2018,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4
Dancing's Not A Crime,Panic! At The Disco,27,74,6,2018,0.526,0.891,6,-1.549,1,0.0482,0.0375,0,0.375,0.804,94.095,219467,4
"Hey Look Ma, I Made It",Panic! At The Disco,3,98,6,2018,0.577,0.833,5,-3.337,1,0.0695,0.0137,0,0.121,0.58,107.936,169667,4
No Es Justo,J Balvin,7617,100,6,2018,0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4
Enemies,Lauv,28,90,6,2018,0.696,0.693,3,-4.64,1,0.044,0.175,0,0.122,0.601,126.025,194755,4
I'm a Mess,Bebe Rexha,2486,47,8,2018,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,195519,4
Boo'd Up,Ella Mai,745,56,7,2018,0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,81.965,256064,4
Nonstop,Drake,10974,1,6,2018,0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,238613,4
Survival,Drake,835,2,6,2018,0.685,0.593,9,-9.083,0,0.284,0.134,0,0.123,0.144,84.763,136187,4
Emotionless,Drake,1402,13,7,2018,0.413,0.676,1,-5.124,1,0.213,0.0239,0,0.0811,0.0827,173.478,302173,4
Elevate,Drake,1175,15,7,2018,0.755,0.47,1,-8.72,1,0.139,0.0153,0,0.118,0.0604,76.056,184960,4
Don’t Matter To Me,Drake,2066,1,7,2018,0.825,0.317,10,-12.39,1,0.0583,0.497,0.0128,0.11,0.136,103.001,245787,4
8 Out Of 10,Drake,876,10,7,2018,0.534,0.684,11,-7.874,0,0.717,0.164,0,0.499,0.338,170.416,195720,4
Talk Up,Drake,765,10,6,2018,0.759,0.479,11,-10.65,1,0.186,0.0039,5.3e-06,0.302,0.347,140.089,195813,4
Mob Ties,Drake,2059,10,6,2018,0.755,0.575,4,-8.392,0,0.0673,0.0443,0.00127,0.276,0.493,85.994,205147,4
Can’t Take A Joke,Drake,1018,100,7,2018,0.878,0.432,10,-9.852,0,0.143,0.041,0,0.0571,0.441,86.956,163973,4
Sandra’s Rose,Drake,627,14,6,2018,0.487,0.85,1,-5.427,1,0.25,0.047,0,0.142,0.523,152.102,216333,4
In My Feelings,Drake,14826,1,7,2018,0.735,0.482,8,-9.445,1,0.139,0.00623,0.0144,0.448,0.315,181.995,217933,4
Is There More,Drake,395,16,6,2018,0.636,0.538,1,-7.725,1,0.312,0.738,0,0.149,0.514,83.508,226920,4
Summer Games,Drake,630,17,6,2018,0.776,0.482,1,-11.268,1,0.0356,0.481,0.0457,0.11,0.128,136.015,247893,4
Peak,Drake,422,18,6,2018,0.689,0.217,9,-13.539,0,0.0387,0.847,0.000123,0.106,0.272,92.007,206027,4
Jaded,Drake,450,23,6,2018,0.766,0.272,0,-5.696,1,0.041,0.0366,0,0.175,0.037,116.036,262453,4
